team_name,model,task,test_score,test_score_std,primary_score,error,embedding_dim,embedding_secs,prediction_gpu_device_name,test_aucroc,test_mAP,test_d_prime,test_top1_acc,test_event_onset_200ms_fms,test_segment_1s_er,test_pitch_acc,test_chroma_acc,test_event_onset_50ms_fms,test_event_onset_offset_50ms_20perc_fms,test_segment_1s_er_error_rate
NTU-GURA,fusion_cat_xwc,vox_lingua_top10-hear2021-full,0.7201850533,0.02138737091,test_top1_acc,,3072,80.58154368,A100-SXM4-40GB,,,,0.7201850533,,,,,,,
NTU-GURA,fusion_hubert_xlarge,vox_lingua_top10-hear2021-full,0.7139677644,0.03189849625,test_top1_acc,,1280,50.10452175,A100-SXM4-40GB,,,,0.7139677644,,,,,,,
NTU-GURA,cat_hubert_wav2vec2,vox_lingua_top10-hear2021-full,0.7057943463,0.03327559694,test_top1_acc,,2048,52.75954294,A100-SXM4-40GB,,,,0.7057943463,,,,,,,
NTU-GURA,fusion_wav2vec2,vox_lingua_top10-hear2021-full,0.7057784796,0.03347039479,test_top1_acc,,1024,27.58171988,A100-SXM4-40GB,,,,0.7057784796,,,,,,,
NTU-GURA,avg_hubert_wav2vec2,vox_lingua_top10-hear2021-full,0.6903568625,0.0322726479,test_top1_acc,,1024,49.22341704,A100-SXM4-40GB,,,,0.6903568625,,,,,,,
NTU-GURA,hubert_xlarge,vox_lingua_top10-hear2021-full,0.6368437767,0.03505234395,test_top1_acc,,1280,49.65489602,A100-SXM4-40GB,,,,0.6368437767,,,,,,,
NTU-GURA,fusion_cat_xwc_time,vox_lingua_top10-hear2021-full,0.6285963535,0.04977173805,test_top1_acc,,15360,80.68673873,A100-SXM4-40GB,,,,0.6285963535,,,,,,,
HEAR,wav2vec2,vox_lingua_top10-hear2021-full,0.4928152204,0.02746457461,test_top1_acc,,1024,27.67919707,A100-SXM4-40GB,,,,0.4928152204,,,,,,,
NTU-GURA,cat_xwc,vox_lingua_top10-hear2021-full,0.4599312723,0.03623568493,test_top1_acc,,3072,84.62748599,A100-SXM4-40GB,,,,0.4599312723,,,,,,,
Logitech AI,serab_byols,vox_lingua_top10-hear2021-full,0.4578059733,0.02295782606,test_top1_acc,,2048,6.669979334,A100-SXM4-40GB,,,,0.4578059733,,,,,,,
MARL + Soundsensing,openl3_hear,vox_lingua_top10-hear2021-full,0.3312979102,0.05209515891,test_top1_acc,,512,79.21147346,A100-SXM4-40GB,,,,0.3312979102,,,,,,,
NTU-GURA,avg_xwc,vox_lingua_top10-hear2021-full,0.3210150659,0.04050230914,test_top1_acc,,1024,79.51293421,A100-SXM4-40GB,,,,0.3210150659,,,,,,,
NTU-GURA,cat_wc,vox_lingua_top10-hear2021-full,0.3096695721,0.01270296077,test_top1_acc,,2048,31.37547255,A100-SXM4-40GB,,,,0.3096695721,,,,,,,
NTU-GURA,avg_hubert_crepe,vox_lingua_top10-hear2021-full,0.2932434559,0.0226497711,test_top1_acc,,1024,55.69676065,A100-SXM4-40GB,,,,0.2932434559,,,,,,,
CP-JKU,base,vox_lingua_top10-hear2021-full,0.2593021393,0.03821368889,test_top1_acc,,1295,124.9893584,A100-SXM4-40GB,,,,0.2593021393,,,,,,,
CP-JKU,base2level,vox_lingua_top10-hear2021-full,0.2593021393,0.03821368889,test_top1_acc,,1295,115.2471325,A100-SXM4-40GB,,,,0.2593021393,,,,,,,
CP-JKU,base2levelmel,vox_lingua_top10-hear2021-full,0.2593021393,0.03821368889,test_top1_acc,,1295,114.9776576,A100-SXM4-40GB,,,,0.2593021393,,,,,,,
RedRice,efficient_latent,vox_lingua_top10-hear2021-full,0.2551308453,0.02295203774,test_top1_acc,,1408,8.3858459,A100-SXM4-40GB,,,,0.2551308453,,,,,,,
Stellenbosch LSL,audio_dbert,vox_lingua_top10-hear2021-full,0.2458524972,0.04487845631,test_top1_acc,,2048,16.2153163,A100-SXM4-40GB,,,,0.2458524972,,,,,,,
CVSSP,panns_hear,vox_lingua_top10-hear2021-full,0.2438329369,0.02083137302,test_top1_acc,,2048,5.930350065,A100-SXM4-40GB,,,,0.2438329369,,,,,,,
UDONS,embed,vox_lingua_top10-hear2021-full,0.2243351847,0.02948301878,test_top1_acc,,768,13.60925531,A100-SXM4-40GB,,,,0.2243351847,,,,,,,
Soundsensing,yamnet_hear,vox_lingua_top10-hear2021-full,0.201649484,0.03002312167,test_top1_acc,,1024,18.41640663,A100-SXM4-40GB,,,,0.201649484,,,,,,,
Descript/MARL,wav2clip_hear,vox_lingua_top10-hear2021-full,0.192371133,0.03536761613,test_top1_acc,,512,3.924509287,A100-SXM4-40GB,,,,0.192371133,,,,,,,
ID56-SSL,kwmlp,vox_lingua_top10-hear2021-full,0.1810890824,0.01543720485,test_top1_acc,,1024,4.290110111,A100-SXM4-40GB,,,,0.1810890824,,,,,,,
ibkuroyagi,hearline,vox_lingua_top10-hear2021-full,0.1800581545,0.02345439278,test_top1_acc,,512,11.55454898,A100-SXM4-40GB,,,,0.1800581545,,,,,,,
AMAAI,my_model,vox_lingua_top10-hear2021-full,0.1685699195,0.07743555473,test_top1_acc,,768,11.17861629,A100-SXM4-40GB,,,,0.1685699195,,,,,,,
HEAR,torchcrepe,vox_lingua_top10-hear2021-full,0.1419825524,0.006063467664,test_top1_acc,,2048,7.764435291,A100-SXM4-40GB,,,,0.1419825524,,,,,,,
ID56-SSL,audiomlp,vox_lingua_top10-hear2021-full,0.1286069244,0.03061692227,test_top1_acc,,1584,5.59446311,A100-SXM4-40GB,,,,0.1286069244,,,,,,,
AMAAI Lab,wav2vec2_ddsp,vox_lingua_top10-hear2021-full,0.1059846669,0.02023660828,test_top1_acc,,871,427.3935895,A100-SXM4-40GB,,,,0.1059846669,,,,,,,
NTU-GURA,fusion_cat_xwc_time,vocal_imitation-v1.1.3-full,0.2152138948,0.007118330114,test_mAP,,15360,607.061424,A100-SXM4-40GB,,0.2152138948,,0.1956793418,,,,,,,
NTU-GURA,fusion_cat_xwc,vocal_imitation-v1.1.3-full,0.1968767891,0.01016358364,test_mAP,,3072,607.4242024,A100-SXM4-40GB,,0.1968767891,,0.18460989,,,,,,,
NTU-GURA,fusion_hubert_xlarge,vocal_imitation-v1.1.3-full,0.1848285844,0.01013771828,test_mAP,,1280,518.6149421,A100-SXM4-40GB,,0.1848285844,,0.1722906629,,,,,,,
CP-JKU,base,vocal_imitation-v1.1.3-full,0.1820111672,0.009389497997,test_mAP,,1295,1209.556448,A100-SXM4-40GB,,0.1820111672,,0.1622924457,,,,,,,
CP-JKU,base2level,vocal_imitation-v1.1.3-full,0.1820111672,0.009389497997,test_mAP,,1295,1208.887782,A100-SXM4-40GB,,0.1820111672,,0.1622924457,,,,,,,
CP-JKU,base2levelmel,vocal_imitation-v1.1.3-full,0.1820111672,0.009389497997,test_mAP,,1295,1209.479679,A100-SXM4-40GB,,0.1820111672,,0.1622924457,,,,,,,
NTU-GURA,fusion_wav2vec2,vocal_imitation-v1.1.3-full,0.1740398606,0.0132093256,test_mAP,,1024,347.0164552,A100-SXM4-40GB,,0.1740398606,,0.1601499716,,,,,,,
NTU-GURA,cat_hubert_wav2vec2,vocal_imitation-v1.1.3-full,0.1659112573,0.006427412152,test_mAP,,2048,295.4806054,A100-SXM4-40GB,,0.1659112573,,0.1574718803,,,,,,,
NTU-GURA,avg_hubert_wav2vec2,vocal_imitation-v1.1.3-full,0.164907823,0.008240571425,test_mAP,,1024,494.8092177,A100-SXM4-40GB,,0.164907823,,0.1530083915,,,,,,,
Stellenbosch LSL,audio_dbert,vocal_imitation-v1.1.3-full,0.1611349632,0.01068334909,test_mAP,,2048,266.366559,A100-SXM4-40GB,,0.1611349632,,0.144617036,,,,,,,
Logitech AI,serab_byols,vocal_imitation-v1.1.3-full,0.1598111937,0.01174213249,test_mAP,,2048,23.86719918,A100-SXM4-40GB,,0.1598111937,,0.1478307446,,,,,,,
NTU-GURA,hubert_xlarge,vocal_imitation-v1.1.3-full,0.1539940685,0.0091232165,test_mAP,,1280,517.4999955,A100-SXM4-40GB,,0.1539940685,,0.1422960162,,,,,,,
RedRice,efficient_latent,vocal_imitation-v1.1.3-full,0.1384509554,0.009661623024,test_mAP,,1408,325.5232592,A100-SXM4-40GB,,0.1384509554,,0.1339046657,,,,,,,
CVSSP,panns_hear,vocal_imitation-v1.1.3-full,0.1270070871,0.007564739621,test_mAP,,2048,310.1619,A100-SXM4-40GB,,0.1270070871,,0.1156936238,,,,,,,
NTU-GURA,cat_xwc,vocal_imitation-v1.1.3-full,0.111380433,0.007801372085,test_mAP,,3072,547.8475025,A100-SXM4-40GB,,0.111380433,,0.1092661992,,,,,,,
Soundsensing,yamnet_hear,vocal_imitation-v1.1.3-full,0.0847094506,0.006596513377,test_mAP,,1024,56.12787247,A100-SXM4-40GB,,0.0847094506,,0.08034279694,,,,,,,
NTU-GURA,avg_xwc,vocal_imitation-v1.1.3-full,0.08414589862,0.007391196161,test_mAP,,1024,456.7425077,A100-SXM4-40GB,,0.08414589862,,0.08177111049,,,,,,,
Descript/MARL,wav2clip_hear,vocal_imitation-v1.1.3-full,0.08333782852,0.0132375858,test_mAP,,512,185.3525023,A100-SXM4-40GB,,0.08333782852,,0.07337975129,,,,,,,
HEAR,wav2vec2,vocal_imitation-v1.1.3-full,0.08005668471,0.005601500606,test_mAP,,1024,304.5318367,A100-SXM4-40GB,,0.08005668471,,0.06838064641,,,,,,,
NTU-GURA,avg_hubert_crepe,vocal_imitation-v1.1.3-full,0.07895493507,0.003757012335,test_mAP,,1024,482.2057805,A100-SXM4-40GB,,0.07895493507,,0.07945009818,,,,,,,
MARL + Soundsensing,openl3_hear,vocal_imitation-v1.1.3-full,0.0781204775,0.01103950705,test_mAP,,512,291.7217441,A100-SXM4-40GB,,0.0781204775,,0.05963220944,,,,,,,
NTU-GURA,cat_wc,vocal_imitation-v1.1.3-full,0.07640320808,0.009000320191,test_mAP,,2048,409.1174364,A100-SXM4-40GB,,0.07640320808,,0.07641492536,,,,,,,
AMAAI Lab,wav2vec2_ddsp,vocal_imitation-v1.1.3-full,0.07237961143,0.001154278841,test_mAP,,871,1481.951834,A100-SXM4-40GB,,0.07237961143,,0.05249062677,,,,,,,
UDONS,embed,vocal_imitation-v1.1.3-full,0.06830187887,0.004631684235,test_mAP,,768,375.2230742,A100-SXM4-40GB,,0.06830187887,,0.06195322424,,,,,,,
AMAAI,my_model,vocal_imitation-v1.1.3-full,0.06415098657,0.01210560479,test_mAP,,768,36.80680275,A100-SXM4-40GB,,0.06415098657,,0.0383860028,,,,,,,
ID56-SSL,kwmlp,vocal_imitation-v1.1.3-full,0.05607668435,0.004988227857,test_mAP,,1024,215.2630603,A100-SXM4-40GB,,0.05607668435,,0.04891983668,,,,,,,
HEAR,torchcrepe,vocal_imitation-v1.1.3-full,0.05132668962,0.004696995707,test_mAP,,2048,325.0766013,A100-SXM4-40GB,,0.05132668962,,0.04999107247,,,,,,,
ibkuroyagi,hearline,vocal_imitation-v1.1.3-full,0.03982497503,0.00102553595,test_mAP,,512,312.8779097,A100-SXM4-40GB,,0.03982497503,,0.03838600218,,,,,,,
ID56-SSL,audiomlp,vocal_imitation-v1.1.3-full,0.03759072348,0.0022226416,test_mAP,,1584,187.5259633,A100-SXM4-40GB,,0.03759072348,,0.03552936887,,,,,,,
Logitech AI,serab_byols,tfds_gtzan_music_speech-1.0.0-full,0.9532051325,0.05422889582,test_top1_acc,,2048,1.353374481,A100-SXM4-40GB,,,,0.9532051325,,,,,,,
CVSSP,panns_hear,tfds_gtzan_music_speech-1.0.0-full,0.9365384638,0.08409415865,test_top1_acc,,2048,2.577829361,A100-SXM4-40GB,,,,0.9365384638,,,,,,,
RedRice,efficient_latent,tfds_gtzan_music_speech-1.0.0-full,0.9224359035,0.08110937242,test_top1_acc,,1408,2.775566816,A100-SXM4-40GB,,,,0.9224359035,,,,,,,
Soundsensing,yamnet_hear,tfds_gtzan_music_speech-1.0.0-full,0.9147435963,0.07644975009,test_top1_acc,,1024,6.833847284,A100-SXM4-40GB,,,,0.9147435963,,,,,,,
NTU-GURA,avg_xwc,tfds_gtzan_music_speech-1.0.0-full,0.9076923132,0.1012739307,test_top1_acc,,1024,21.4455893,A100-SXM4-40GB,,,,0.9076923132,,,,,,,
MARL + Soundsensing,openl3_hear,tfds_gtzan_music_speech-1.0.0-full,0.906410259,0.08842126911,test_top1_acc,,512,15.86035633,A100-SXM4-40GB,,,,0.906410259,,,,,,,
NTU-GURA,fusion_cat_xwc_time,tfds_gtzan_music_speech-1.0.0-full,0.8923076987,0.1099877401,test_top1_acc,,15360,23.1728518,A100-SXM4-40GB,,,,0.8923076987,,,,,,,
HEAR,torchcrepe,tfds_gtzan_music_speech-1.0.0-full,0.8833333433,0.0971129705,test_top1_acc,,2048,2.794211388,A100-SXM4-40GB,,,,0.8833333433,,,,,,,
NTU-GURA,avg_hubert_crepe,tfds_gtzan_music_speech-1.0.0-full,0.8762820601,0.12641376,test_top1_acc,,1024,15.48556352,A100-SXM4-40GB,,,,0.8762820601,,,,,,,
Descript/MARL,wav2clip_hear,tfds_gtzan_music_speech-1.0.0-full,0.8685897529,0.09590422953,test_top1_acc,,512,0.9735040665,A100-SXM4-40GB,,,,0.8685897529,,,,,,,
NTU-GURA,cat_xwc,tfds_gtzan_music_speech-1.0.0-full,0.8429487228,0.1273206696,test_top1_acc,,3072,21.50129437,A100-SXM4-40GB,,,,0.8429487228,,,,,,,
NTU-GURA,cat_wc,tfds_gtzan_music_speech-1.0.0-full,0.8371794939,0.1378229893,test_top1_acc,,2048,9.455727339,A100-SXM4-40GB,,,,0.8371794939,,,,,,,
NTU-GURA,fusion_cat_xwc,tfds_gtzan_music_speech-1.0.0-full,0.8147435993,0.1665145572,test_top1_acc,,3072,21.66251636,A100-SXM4-40GB,,,,0.8147435993,,,,,,,
HEAR,wav2vec2,tfds_gtzan_music_speech-1.0.0-full,0.7660256475,0.1532886942,test_top1_acc,,1024,6.772094011,A100-SXM4-40GB,,,,0.7660256475,,,,,,,
AMAAI,my_model,tfds_gtzan_music_speech-1.0.0-full,0.7051282167,0.2291012814,test_top1_acc,,768,2.917064428,A100-SXM4-40GB,,,,0.7051282167,,,,,,,
ID56-SSL,kwmlp,tfds_gtzan_music_speech-1.0.0-full,0.6814102679,0.1350065469,test_top1_acc,,1024,1.052673101,A100-SXM4-40GB,,,,0.6814102679,,,,,,,
AMAAI Lab,wav2vec2_ddsp,tfds_gtzan_music_speech-1.0.0-full,0.6576923192,0.1766203659,test_top1_acc,,871,96.28504634,A100-SXM4-40GB,,,,0.6576923192,,,,,,,
NTU-GURA,fusion_wav2vec2,tfds_gtzan_music_speech-1.0.0-full,0.5948718101,0.1779749083,test_top1_acc,,1024,6.93295145,A100-SXM4-40GB,,,,0.5948718101,,,,,,,
NTU-GURA,cat_hubert_wav2vec2,tfds_gtzan_music_speech-1.0.0-full,0.5794871926,0.1452740011,test_top1_acc,,2048,12.26959801,A100-SXM4-40GB,,,,0.5794871926,,,,,,,
CP-JKU,base,tfds_gtzan_music_speech-1.0.0-full,0.5717948884,0.1273762429,test_top1_acc,,1295,27.54822803,A100-SXM4-40GB,,,,0.5717948884,,,,,,,
CP-JKU,base2level,tfds_gtzan_music_speech-1.0.0-full,0.5717948884,0.1273762429,test_top1_acc,,1295,29.81615973,A100-SXM4-40GB,,,,0.5717948884,,,,,,,
CP-JKU,base2levelmel,tfds_gtzan_music_speech-1.0.0-full,0.5717948884,0.1273762429,test_top1_acc,,1295,29.58904076,A100-SXM4-40GB,,,,0.5717948884,,,,,,,
NTU-GURA,hubert_xlarge,tfds_gtzan_music_speech-1.0.0-full,0.5615384758,0.1472716835,test_top1_acc,,1280,13.25059581,A100-SXM4-40GB,,,,0.5615384758,,,,,,,
NTU-GURA,avg_hubert_wav2vec2,tfds_gtzan_music_speech-1.0.0-full,0.5564102739,0.1357064768,test_top1_acc,,1024,12.25367665,A100-SXM4-40GB,,,,0.5564102739,,,,,,,
ID56-SSL,audiomlp,tfds_gtzan_music_speech-1.0.0-full,0.5538461715,0.1415814012,test_top1_acc,,1584,1.462329865,A100-SXM4-40GB,,,,0.5538461715,,,,,,,
NTU-GURA,fusion_hubert_xlarge,tfds_gtzan_music_speech-1.0.0-full,0.5282051444,0.1581543091,test_top1_acc,,1280,13.27011943,A100-SXM4-40GB,,,,0.5282051444,,,,,,,
Stellenbosch LSL,audio_dbert,tfds_gtzan_music_speech-1.0.0-full,0.4948718101,0.1480632068,test_top1_acc,,2048,4.329720974,A100-SXM4-40GB,,,,0.4948718101,,,,,,,
UDONS,embed,tfds_gtzan_music_speech-1.0.0-full,0.4564102709,0.1408571956,test_top1_acc,,768,4.652869463,A100-SXM4-40GB,,,,0.4564102709,,,,,,,
ibkuroyagi,hearline,tfds_gtzan_music_speech-1.0.0-full,0.4282051414,0.1273762429,test_top1_acc,,512,2.909797907,A100-SXM4-40GB,,,,0.4282051414,,,,,,,
MARL + Soundsensing,openl3_hear,tfds_gtzan-1.0.0-full,0.7959999979,0.04718756019,test_top1_acc,,512,88.95923972,A100-SXM4-40GB,,,,0.7959999979,,,,,,,
RedRice,efficient_latent,tfds_gtzan-1.0.0-full,0.7819999993,0.04613988012,test_top1_acc,,1408,18.96490574,A100-SXM4-40GB,,,,0.7819999993,,,,,,,
Logitech AI,serab_byols,tfds_gtzan-1.0.0-full,0.7230000019,0.02750757545,test_top1_acc,,2048,9.762827635,A100-SXM4-40GB,,,,0.7230000019,,,,,,,
CVSSP,panns_hear,tfds_gtzan-1.0.0-full,0.6599999964,0.05374838918,test_top1_acc,,2048,16.23674989,A100-SXM4-40GB,,,,0.6599999964,,,,,,,
NTU-GURA,cat_wc,tfds_gtzan-1.0.0-full,0.6079999924,0.06494442014,test_top1_acc,,2048,63.87960505,A100-SXM4-40GB,,,,0.6079999924,,,,,,,
NTU-GURA,avg_xwc,tfds_gtzan-1.0.0-full,0.6000000089,0.06749485175,test_top1_acc,,1024,165.0945079,A100-SXM4-40GB,,,,0.6000000089,,,,,,,
NTU-GURA,avg_hubert_crepe,tfds_gtzan-1.0.0-full,0.598999998,0.05971227718,test_top1_acc,,1024,127.2285888,A100-SXM4-40GB,,,,0.598999998,,,,,,,
NTU-GURA,cat_xwc,tfds_gtzan-1.0.0-full,0.5960000068,0.05699903093,test_top1_acc,,3072,165.1667035,A100-SXM4-40GB,,,,0.5960000068,,,,,,,
HEAR,torchcrepe,tfds_gtzan-1.0.0-full,0.5939999938,0.06669999598,test_top1_acc,,2048,19.46074867,A100-SXM4-40GB,,,,0.5939999938,,,,,,,
Descript/MARL,wav2clip_hear,tfds_gtzan-1.0.0-full,0.5679999948,0.05473166972,test_top1_acc,,512,11.00064564,A100-SXM4-40GB,,,,0.5679999948,,,,,,,
NTU-GURA,fusion_cat_xwc_time,tfds_gtzan-1.0.0-full,0.4879999965,0.05050852876,test_top1_acc,,15360,166.582015,A100-SXM4-40GB,,,,0.4879999965,,,,,,,
HEAR,wav2vec2,tfds_gtzan-1.0.0-full,0.4709999919,0.05743594902,test_top1_acc,,1024,50.59465337,A100-SXM4-40GB,,,,0.4709999919,,,,,,,
NTU-GURA,fusion_cat_xwc,tfds_gtzan-1.0.0-full,0.4100000001,0.1442990716,test_top1_acc,,3072,177.9264314,A100-SXM4-40GB,,,,0.4100000001,,,,,,,
ID56-SSL,kwmlp,tfds_gtzan-1.0.0-full,0.3290000051,0.03784470972,test_top1_acc,,1024,6.981711388,A100-SXM4-40GB,,,,0.3290000051,,,,,,,
AMAAI Lab,wav2vec2_ddsp,tfds_gtzan-1.0.0-full,0.2519999996,0.05884065065,test_top1_acc,,871,738.4639361,A100-SXM4-40GB,,,,0.2519999996,,,,,,,
Soundsensing,yamnet_hear,tfds_gtzan-1.0.0-full,0.2240000017,0.1072069638,test_top1_acc,,1024,20.87554121,A100-SXM4-40GB,,,,0.2240000017,,,,,,,
CP-JKU,base,tfds_gtzan-1.0.0-full,0.1869999997,0.04667856915,test_top1_acc,,1295,212.320435,A100-SXM4-40GB,,,,0.1869999997,,,,,,,
CP-JKU,base2level,tfds_gtzan-1.0.0-full,0.1869999997,0.04667856915,test_top1_acc,,1295,211.1481409,A100-SXM4-40GB,,,,0.1869999997,,,,,,,
CP-JKU,base2levelmel,tfds_gtzan-1.0.0-full,0.1869999997,0.04667856915,test_top1_acc,,1295,227.0619423,A100-SXM4-40GB,,,,0.1869999997,,,,,,,
AMAAI,my_model,tfds_gtzan-1.0.0-full,0.1350000001,0.03205897243,test_top1_acc,,768,24.71616912,A100-SXM4-40GB,,,,0.1350000001,,,,,,,
NTU-GURA,cat_hubert_wav2vec2,tfds_gtzan-1.0.0-full,0.1239999995,0.05168279159,test_top1_acc,,2048,93.12889981,A100-SXM4-40GB,,,,0.1239999995,,,,,,,
NTU-GURA,avg_hubert_wav2vec2,tfds_gtzan-1.0.0-full,0.1160000008,0.0467142624,test_top1_acc,,1024,92.909163,A100-SXM4-40GB,,,,0.1160000008,,,,,,,
NTU-GURA,hubert_xlarge,tfds_gtzan-1.0.0-full,0.1139999997,0.04325634258,test_top1_acc,,1280,101.5283761,A100-SXM4-40GB,,,,0.1139999997,,,,,,,
ibkuroyagi,hearline,tfds_gtzan-1.0.0-full,0.097000001,0.0298328692,test_top1_acc,,512,19.3097887,A100-SXM4-40GB,,,,0.097000001,,,,,,,
UDONS,embed,tfds_gtzan-1.0.0-full,0.09499999955,0.02635231399,test_top1_acc,,768,22.16171598,A100-SXM4-40GB,,,,0.09499999955,,,,,,,
NTU-GURA,fusion_wav2vec2,tfds_gtzan-1.0.0-full,0.09000000022,0.02538591044,test_top1_acc,,1024,47.59101582,A100-SXM4-40GB,,,,0.09000000022,,,,,,,
NTU-GURA,fusion_hubert_xlarge,tfds_gtzan-1.0.0-full,0.08999999911,0.03091206109,test_top1_acc,,1280,102.1923499,A100-SXM4-40GB,,,,0.08999999911,,,,,,,
Stellenbosch LSL,audio_dbert,tfds_gtzan-1.0.0-full,0.0870000001,0.02263232764,test_top1_acc,,2048,30.8287015,A100-SXM4-40GB,,,,0.0870000001,,,,,,,
ID56-SSL,audiomlp,tfds_gtzan-1.0.0-full,0.0870000001,0.02002775841,test_top1_acc,,1584,8.618401527,A100-SXM4-40GB,,,,0.0870000001,,,,,,,
Logitech AI,serab_byols,tfds_crema_d-1.0.0-full,0.5345535994,0.00850043327,test_top1_acc,,2048,27.43533158,A100-SXM4-40GB,,,,0.5345535994,,,,,,,
